config	repo	url	repomd_revision	repomd_revision_utc	repomd_sha256	primary_href	primary_sha256	filelists_href	filelists_sha256	package_count	tool_hit_count
config/gbs_llvm.conf	repo.base-standard	https://download.tizen.org/snapshots/TIZEN/Tizen/Tizen-Base-Toolchain/tizen-base-toolchain_20260813.050338/repos/standard/packages/	1786696327	2026-08-14T08:32:07Z	efd0f14ba09368a45df7728069859b5e9f2c395dbf4ca003bf1a9f2b73898274	repodata/be2e804cee37ffcca74dc71c1473e33963a08baf5ee57ee5a0832a3b5f8f71d2-primary.xml.gz	be2e804cee37ffcca74dc71c1473e33963a08baf5ee57ee5a0832a3b5f8f71d2	repodata/a5541794b59b81207337b8707d99c806cf9c621c3c6f4f637513f88681af34c0-filelists.xml.gz	a5541794b59b81207337b8707d99c806cf9c621c3c6f4f637513f88681af34c0	1693	0
config/gbs_llvm.conf	repo.unified-standard	https://download.tizen.org/snapshots/TIZEN/Tizen/Tizen-Unified-Toolchain/tizen-unified-toolchain_20260814.092727/repos/standard/packages/	1786721500	2026-08-14T15:31:40Z	e7af3f222f0ce958678d964589f2d156e8b47ba463ac0b3b0b96c74663382200	repodata/f379273fe499c9e93bf01d4eb754b027d8f674e3c72c3e2b131df968fd7533a1-primary.xml.gz	f379273fe499c9e93bf01d4eb754b027d8f674e3c72c3e2b131df968fd7533a1	repodata/5c76af9cc992db5683d580f75469cfef181f465a3a5c8be76e1ac1fbaceb2605-filelists.xml.gz	5c76af9cc992db5683d580f75469cfef181f465a3a5c8be76e1ac1fbaceb2605	9607	0
config/gbs.conf	repo.base-standard	https://download.tizen.org/snapshots/TIZEN/Tizen/Tizen-Base/reference/repos/standard/packages/	1787894886	2026-08-28T05:28:06Z	350e68943864ce2f9edc2b628e74a52a11d8f708f24722916f38a6b114e219c5	repodata/71abb1573e8b9a04ac94dbc23f57088770da4c34fe638dc775938f2f709fa01b-primary.xml.gz	71abb1573e8b9a04ac94dbc23f57088770da4c34fe638dc775938f2f709fa01b	repodata/c15a56fc02fab7d689ec9a3e346dd11ee5a8b9c927961683ea4641f12ab29f1e-filelists.xml.gz	c15a56fc02fab7d689ec9a3e346dd11ee5a8b9c927961683ea4641f12ab29f1e	1710	0
config/gbs.conf	repo.unified-standard	https://download.tizen.org/snapshots/TIZEN/Tizen/Tizen-Unified/reference/repos/standard/packages/	1788399318	2026-09-03T01:35:18Z	d8143cd33a7414c4c7eaf18c8ca64d524c8e1d1293d0019ad680dbc353705c51	repodata/c8ba24f0591ea20eb5463547cee344ab3d2990e964384755b834d965b90ac74c-primary.xml.gz	c8ba24f0591ea20eb5463547cee344ab3d2990e964384755b834d965b90ac74c	repodata/8854467c3dfbcb9d4b19b27d03a3058b2a12aa566b10db9112d37a0f6bce0875-filelists.xml.gz	8854467c3dfbcb9d4b19b27d03a3058b2a12aa566b10db9112d37a0f6bce0875	9624	0
